srcYear,srcStateName,srcMonth,Food grains allocated,Ration cards issued,Transaction for ration cards,Aadhaar authenticated Transactions,Aadhaar authenticated Transactions (%),ePoS (Electronic Point of Sale system) distribution of food grains,Manual distribution of food grains,Distribution of food grains,YearCode,Year,MonthCode,Month
2019-20,GUJARAT,Sep-19,198288.02,6641615,6158322,5583700,90.67,158706.73,0,158706.73,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,MADHYA PRADESH,Sep-19,297039.11,11740426,4224943,3704979,87.69,113409.53,168083.57,281493.1,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,PUNJAB,Sep-19,72510,3555040,51789,51789,100,6040.59,0,6040.59,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,UTTARAKHAND,Sep-19,33454.8,1327984,234445,88737,37.85,5882.17,25026.61,30908.78,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,JHARKHAND,Sep-19,144959.47,5711661,4401201,4126283,93.75,134460.48,0,134460.48,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,NAGALAND,Sep-19,7632.11,284927,0,0,0,0,7603.28,7603.28,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,HARYANA,Sep-19,66250,2698990,2696083,2696083,100,56915.02,0,56915.02,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,GOA,Sep-19,2856.63,343136,73816,73518,99.6,2286.89,515.51,2802.4,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,JAMMU AND KASHMIR,Sep-19,39798.05,1676427,20304,75,0.37,330.22,35626.09,35956.31,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,UTTAR PRADESH,Sep-19,811798.34,35343077,27730648,27688573,99.85,646238.3,21842.05,668080.35,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,ODISHA,Sep-19,179926.06,8666577,8404015,6007363,71.48,165186.74,4063.44,169250.19,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,TRIPURA,Sep-19,13761.1,578890,919699,919699,100,12817.73,548.46,13366.19,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019-20,ANDAMAN & NICOBAR ISLANDS,Sep-19,332.7,16184,11541,0,0,211.39,25.71,237.1,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2020-21,CHHATTISGARH,Sep-20,115338,5147210,4693402,104235,2.22,112198.15,1516.51,113714.67,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,ANDHRA PRADESH,Sep-20,154148.03,8960278,8298031,8298031,100,144073.82,9.7,144083.51,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,ASSAM,Sep-20,135479.33,5182342,0,0,0,0,124434.09,124434.09,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,NAGALAND,Sep-20,7632.11,287120,259250,92180,35.56,6270.82,0.23,6271.05,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,JHARKHAND,Sep-20,144959.47,5658408,5860049,4506260,76.9,132625.57,0,132625.57,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,SIKKIM,Sep-20,2197.94,89926,0,0,0,0,2120.77,2120.77,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,MADHYA PRADESH,Sep-20,297039.11,10945990,10593302,9752959,92.07,257190.67,2036.83,259227.5,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,UTTARAKHAND,Sep-20,33454.8,1359876,704616,118398,16.8,17040.4,16060.06,33100.46,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,MAHARASHTRA,Sep-20,383766,15443156,13949298,13949298,100,339375.62,2081.47,341457.09,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,ODISHA,Sep-20,179926.06,9274719,9275395,0,0,183707.43,0,183707.43,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,MANIPUR,Sep-20,12461.24,602139,458917,436,0.1,10519.24,3666.89,14186.13,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,KARNATAKA,Sep-20,217403,12769659,11214572,11214572,100,244407.46,513.81,244921.27,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,KERALA,Sep-20,85459.89,3785407,3871659,3682850,95.12,83436.76,94.35,83531.11,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,TAMIL NADU,Sep-20,202114.13,11158145,10750117,1881666,17.5,187367.7,0,187367.7,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,MIZORAM,Sep-20,3827.96,155584,152772,621,0.41,3907.65,0,3907.65,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,DAMAN & DIU,Sep-20,451.98,62459,48870,48870,100,1232.38,0,1232.38,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,TELANGANA,Sep-20,108004.23,5349267,4850764,4850764,100,102057.93,802.38,102860.3,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,BIHAR,Sep-20,457821.73,17790969,16206167,16154547,99.68,427864.53,0,427864.53,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,GUJARAT,Sep-20,198288.02,6923836,6546028,5540705,84.64,171212.25,0,171212.25,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,RAJASTHAN,Sep-20,232631,11025672,9881802,9881047,99.99,231792.98,607.82,232400.8,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,HARYANA,Sep-20,66250,2700168,2392804,2392804,100,59616.92,0,59616.92,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,HIMACHAL PRADESH,Sep-20,16857.47,674816,615390,0,0,14917.53,306.7,15224.22,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,PUNJAB,Sep-20,72510,3657791,3290969,3290956,100,196659.68,0,196659.68,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,GOA,Sep-20,2856.63,142668,134187,130237,97.06,2789.17,23.75,2812.92,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,WEST BENGAL,Sep-20,330516.44,56165883,20973055,18890,0.09,335886.6,0,335886.6,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,JAMMU AND KASHMIR,Sep-20,39798.05,1645744,1218078,1022886,83.98,29045.57,6522.48,35568.05,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,ANDAMAN & NICOBAR ISLANDS,Sep-20,332.7,5028,64628,0,0,3.13,24.44,27.57,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,TRIPURA,Sep-20,13761.1,578176,716716,710959,99.2,13207.26,0,13207.26,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,ARUNACHAL PRADESH,Sep-20,4677.46,172296,52784,0,0,1154.87,2777.92,3932.79,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,DELHI,Sep-20,37572.75,1524131,0,0,0,0,31937.93,31937.93,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,UTTAR PRADESH,Sep-20,811798.34,35669120,33745853,33185254,98.34,779123.69,1171.14,780294.84,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,MEGHALAYA,Sep-20,10800.27,421303,7875,1,0.01,153.77,10916.6,11070.37,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020-21,LAKSHADWEEP,Sep-20,126.85,5160,2805,0,0,71.95,0,71.95,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2021-22,KARNATAKA,Sep-21,217403,12032692,2756303,2756303,100,48588.25,0,48588.25,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,MEGHALAYA,Sep-21,10800.27,421503,40604,2978,7.33,1158.37,588.31,1746.67,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,HIMACHAL PRADESH,Sep-21,16857.47,718856,212581,200815,94.47,4860.89,0,4860.89,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,JHARKHAND,Sep-21,144959.47,5885510,1093374,1059771,96.93,21092.87,0,21092.87,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,MANIPUR,Sep-21,12461.24,544261,8034,5486,68.28,0,1428.91,1428.91,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,ANDAMAN & NICOBAR ISLANDS,Sep-21,332.7,16783,3317,3314,99.91,58.34,0,58.34,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,MIZORAM,Sep-21,3827.96,164800,65814,65814,100,1613.32,0,1613.32,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,HARYANA,Sep-21,66250,2702306,498792,498792,100,12070.36,0,12070.36,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,DAMAN & DIU,Sep-21,451.98,60183,12929,12929,100,330.78,0,330.78,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,MAHARASHTRA,Sep-21,383766,15288365,1742780,1742780,100,43074.12,0,43074.12,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,TELANGANA,Sep-21,108004.23,5357778,4326212,4326212,100,91929.97,0,91929.97,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,UTTARAKHAND,Sep-21,33454.8,1405340,471732,126617,26.84,11065.67,0,11065.67,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,MADHYA PRADESH,Sep-21,297039.11,11406822,7639536,7383065,96.64,183220.45,0,183220.45,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,GUJARAT,Sep-21,198288.02,7234358,244,244,100,6.96,0,6.96,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,ARUNACHAL PRADESH,Sep-21,4677.46,175964,8002,465,5.81,225.4,572.9,798.3,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,CHHATTISGARH,Sep-21,115338,5118868,3055571,4176,0.14,77616.21,0,77616.21,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,NAGALAND,Sep-21,7632.11,298629,104480,32917,31.51,2150.69,0,2150.69,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,WEST BENGAL,Sep-21,330516.44,54827217,10398678,2828343,27.2,214841.68,0,214841.68,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,ANDHRA PRADESH,Sep-21,154148.03,8933949,8160184,8160184,100,134193.35,0,134193.35,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,RAJASTHAN,Sep-21,232631,10625402,8029715,8029667,100,178720.8,0,178720.8,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,TRIPURA,Sep-21,13761.1,596195,365273,365091,99.95,7278.25,0,7278.25,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,TAMIL NADU,Sep-21,202114.13,11184800,6083041,5883457,96.72,108863.54,0,108863.54,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,JAMMU AND KASHMIR,Sep-21,39798.05,1618011,524924,483877,92.18,12250.53,0,12250.53,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,KERALA,Sep-21,85459.89,3836524,1144370,1101251,96.23,23725.74,0,23725.74,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2021-22,UTTAR PRADESH,Sep-21,811798.34,35980157,0,0,0,0,0.56,0.56,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021"
2022-2023,Meghalaya,Sep-22,10800.27,421531,362194,47777,13.19,10138.14,1646.89,11785.02,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Andhra Pradesh,Sep-22,154148.03,8920270,8295458,8295458,100,143455.04,0,143455.04,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Maharashtra,Sep-22,383766,15491463,12947859,12947859,100,310666.05,0,310666.05,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Odisha,Sep-22,179926.06,9197021,8664369,7750670,89.45,172647.53,0,172647.53,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Uttarakhand,Sep-22,33454.8,1349134,1103219,1020538,92.51,26277.04,4473.6,30750.64,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Madhya Pradesh,Sep-22,297039.11,11968554,11057934,10738725,97.11,259378.38,51.81,259430.2,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Andaman & Nicobar Islands,Sep-22,332.7,16765,15254,14230,93.29,336.34,0,336.34,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Telangana,Sep-22,108004.23,5438776,4807928,4807928,100,101920.3,0,101920.3,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Ladakh,Sep-22,0,28972,27821,6242,22.44,691.93,0,691.93,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Rajasthan,Sep-22,232631,10334590,9781935,9781836,100,213864.46,0,213864.46,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Andhra Pradesh,Sep-22,154148.03,8920270,8295458,8295458,100,143455.04,0,143455.04,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Arunachal Pradesh,Sep-22,4677.46,180490,141702,8012,5.65,3775.76,760.33,4536.09,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Kerala,Sep-22,85459.89,4102513,4020730,3813375,94.84,77949.47,58.41,78007.88,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Assam,Sep-22,135479.33,5157272,3568553,3568553,100,92549.44,40513.26,133062.7,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Bihar,Sep-22,457821.73,18514782,25188552,25161495,99.89,431791.37,0,431791.37,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Karnataka,Sep-22,217403,11533312,10804081,10804079,100,206298.61,113.6,206412.21,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,West Bengal,Sep-22,330516.44,55284503,13687037,13493302,98.58,312688.16,0,312688.16,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Daman & Diu,Sep-22,451.98,60450,52847,52847,100,1262.53,0,1262.53,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Delhi,Sep-22,37572.75,1782909,1748275,1748275,100,37604.18,0,37604.18,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Sikkim,Sep-22,2197.94,95542,53217,53152,99.88,1296.81,1193.08,2489.89,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Tripura,Sep-22,13761.1,596456,531648,530005,99.69,13391.02,0,13391.02,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Uttar Pradesh,Sep-22,811798.34,35901484,33485786,33356121,99.61,781973.5,92.48,782065.98,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Jharkhand,Sep-22,144959.47,6008214,5780052,5243259,90.71,138759.39,0,138759.39,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Goa,Sep-22,2856.63,143075,114824,109874,95.69,2456.14,0,2456.14,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Gujarat,Sep-22,198288.02,7473156,6842189,6766562,98.89,175258.35,0,175258.35,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Jammu And Kashmir,Sep-22,39798.05,1645600,1503991,1379098,91.7,34065.95,0,34065.95,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Haryana,Sep-22,66250,2788227,4947298,4947298,100,61124.58,0,61124.58,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Jammu And Kashmir,Sep-22,39798.05,1645600,1503991,1379098,91.7,34065.95,0,34065.95,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Haryana,Sep-22,66250,2788227,4947298,4947298,100,61124.58,0,61124.58,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Jharkhand,Sep-22,144959.47,6008214,5780052,5243259,90.71,138759.39,0,138759.39,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Karnataka,Sep-22,217403,11533312,10804081,10804079,100,206298.61,113.6,206412.21,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Uttar Pradesh,Sep-22,811798.34,35901484,33485786,33356121,99.61,781973.5,92.48,782065.98,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Gujarat,Sep-22,198288.02,7473156,6842189,6766562,98.89,175258.35,0,175258.35,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Kerala,Sep-22,85459.89,4102513,4020730,3813375,94.84,77949.47,58.41,78007.88,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Ladakh,Sep-22,0,28972,27821,6242,22.44,691.93,0,691.93,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Punjab,Sep-22,72510,4068453,3832814,3830834,99.95,461831.86,0,461831.86,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Nagaland,Sep-22,7632.11,316772,281703,66204,23.5,5784.63,0,5784.63,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Goa,Sep-22,2856.63,143075,114824,109874,95.69,2456.14,0,2456.14,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Madhya Pradesh,Sep-22,297039.11,11968554,11057934,10738725,97.11,259378.38,51.81,259430.2,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Maharashtra,Sep-22,383766,15491463,12947859,12947859,100,310666.05,0,310666.05,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
2022-2023,Rajasthan,Sep-22,232631,10334590,9781935,9781836,100,213864.46,0,213864.46,2022,"Calendar Year (Jan - Dec), 2022",202209,"September, 2022"
